Funder,closed,gold,diamond,bronze,green,hybrid,Total,% Open,Closed/AAM embargoed,Closed/AAM immediate,Potential % open
2017LY01,1,0,0,0,0,0,1,0,1,0,100
"2017R02002, 2019-K-141",1,0,0,0,0,0,1,0,0,1,100
2017R1025–2,1,0,0,0,0,0,1,0,0,0,0
2017R1A2B2008951,2,0,0,0,0,0,2,0,0,0,0
2017R1A4A101517,0,0,0,0,1,0,1,100,0,0,100
"2017R1A4A1015178, 2019R1A2C2085965 NSFC 11573003",0,0,0,0,1,0,1,100,0,0,100
2017X001-B,1,0,0,0,0,0,1,0,1,0,100
"2017YFA0206900 2016YFB0600901, 2017YFA0206904, 2018YFB1502002",1,0,0,0,0,0,1,0,0,0,0
2017YFB0504000,1,0,0,0,0,0,1,0,1,0,100
2017YFB1001800,1,0,0,0,0,0,1,0,0,1,100
2017YFB1002803,3,0,0,0,0,0,3,0,0,3,100
2017YFB1201002,2,0,0,0,0,0,2,0,0,2,100
2017YFB1201204,1,0,0,0,0,0,1,0,1,0,100
2017YFC0213005,0,1,0,0,0,0,1,100,0,0,100
2017YFC0504902-05,1,0,0,0,0,0,1,0,1,0,100
2017YFC0803802,0,1,0,0,0,0,1,100,0,0,100
2017YFC1500602,1,0,0,0,0,0,1,0,1,0,100
2017YFD0201000,1,0,0,0,0,0,1,0,0,0,0
2017YFD0801504,2,0,0,0,0,0,2,0,2,0,100
2017ZDXM007,1,0,0,0,0,0,1,0,1,0,100
"2017ZDXM008, 2018ZDXM024",1,1,0,0,0,0,2,50,1,0,100
"2017ZdXM008, 2018ZdXM024",0,0,0,0,0,1,1,100,0,0,100
2017r097,1,0,0,0,0,0,1,0,0,1,100
2018 Gill Health Symposium for Marine Fish,0,1,0,0,0,0,1,100,0,0,100
2018 Melbourne Neuroscience Institute (MNI) Interdisciplinary Seed Fund grant,1,0,0,0,0,0,1,0,1,0,100
2018 Nanjing Social Science Funds General (Youth) Project in Spring,1,0,0,0,0,0,1,0,1,0,100
2018 Science and Technology Transformation Project of Grain Administration of Hubei Province Grain and Oil Quality & Safety Assurance System Research,1,0,0,0,0,0,1,0,0,0,0
2018 Sichuan Province Science and Technology Program,5,0,0,0,0,0,5,0,5,0,100
2018-KF01,2,0,0,0,0,0,2,0,2,0,100
2018-YZD1-05,1,0,0,0,0,0,1,0,1,0,100
2018/16445-5,0,1,0,0,0,0,1,100,0,0,100
201801B031,3,0,0,0,0,0,3,0,3,0,100
201801D121091,0,1,0,0,0,0,1,100,0,0,100
"201801D121091, 201801D221141",1,1,0,0,0,0,2,50,1,0,100
201802021,1,2,0,0,0,0,3,66,1,0,100
20180305,0,1,0,0,0,0,1,100,0,0,100
20180418,1,0,0,0,0,0,1,0,1,0,100
"201806010247, CHN-UOA1601",1,0,0,0,0,0,1,0,1,0,100
201806730043,1,0,0,0,0,0,1,0,1,0,100
2018096,1,0,0,0,0,0,1,0,0,1,100
201810622007,1,0,0,0,0,0,1,0,1,0,100
201810B01,1,0,0,0,0,0,1,0,1,0,100
2018A030313400,0,1,0,0,0,0,1,100,0,0,100
2018B030337001,0,1,0,0,0,0,1,100,0,0,100
2018GGJS113,1,0,0,0,0,0,1,0,1,0,100
2018GNC113008,1,0,0,0,0,0,1,0,1,0,100
2018GZR110105016,1,0,0,0,0,0,1,0,0,0,0
2018GZR110105019,0,1,0,0,0,0,1,100,0,0,100
2018JM5033,3,0,0,0,0,0,3,0,0,3,100
2018M640064,1,0,0,0,0,0,1,0,1,0,100
2018RWSK24,1,0,0,0,0,0,1,0,1,0,100
2018SK2133,0,1,0,0,0,0,1,100,0,0,100
2018XCL-028,1,0,0,0,0,0,1,0,1,0,100
2018YBYY135,1,0,0,0,0,0,1,0,0,1,100
2018YFB0606005,1,1,0,0,0,0,2,50,1,0,100
2018YFB1201402,2,0,0,0,0,0,2,0,2,0,100
2018YFC0407404,1,0,0,0,0,0,1,0,0,1,100
2018YFC1604000,2,0,0,0,0,0,2,0,0,0,0
2018YFC1800605,1,0,0,0,0,0,1,0,1,0,100
2018YFD0400902,0,1,0,0,0,0,1,100,0,0,100
2018YFF0300903,1,3,0,0,0,0,4,75,1,0,100
2018YFF0300905,1,0,0,0,0,0,1,0,0,1,100
2018YJ41,1,0,0,0,0,0,1,0,1,0,100
2018YJ42,1,0,0,0,0,0,1,0,1,0,100
2018YYSP029,1,0,0,0,0,0,1,0,1,0,100
"2018ZDXM024, 81520108013, 81671488, 81771613, 81871185, 81871189, 81961128004",0,1,0,0,0,0,1,100,0,0,100
2019-MS-028,0,0,1,0,0,0,1,100,0,0,100
2019-ZD08,1,0,0,0,0,0,1,0,1,0,100
"2019-ZD08, 2020-Z17",1,0,0,0,0,0,1,0,1,0,100
201903D211001-1,1,0,0,0,0,0,1,0,0,0,0
201903a05020016,1,0,0,0,0,0,1,0,1,0,100
20190710030,1,0,0,0,0,0,1,0,1,0,100
201910435012,1,0,0,0,0,0,1,0,1,0,100
"2019C04001, 2020C04012",0,1,0,0,0,0,1,100,0,0,100
2019CX10014,1,0,0,0,0,0,1,0,0,1,100
2019GNC106024,1,0,0,0,0,1,2,50,0,0,50
2019GNC106030,3,0,0,0,0,0,3,0,3,0,100
2019JDPT0007,1,0,0,0,0,0,1,0,1,0,100
2019JJ40150,2,0,0,0,0,0,2,0,0,2,100
2019NYNS002,1,0,0,0,0,0,1,0,1,0,100
2019Q058,1,0,0,0,0,0,1,0,0,0,0
2019QN078,2,0,0,0,0,0,2,0,2,0,100
2019ZT08Y191,1,0,0,0,0,0,1,0,1,0,100
2019jscx-nbdxx0023,1,0,0,0,0,0,1,0,1,0,100
2020 Chengdu City International Cooperation Funding Program,1,0,0,0,0,0,1,0,1,0,100
"2020, VIEW 2020",1,0,0,0,0,0,1,0,1,0,100
"2020GY-278, 2020ZDLGY12-07, 300102318206",0,1,0,0,0,0,1,100,0,0,100
2020SF040,1,0,0,0,0,0,1,0,1,0,100
208667,0,1,0,0,0,0,1,100,0,0,100
21171226,0,0,0,0,1,0,1,100,0,0,100
224,1,0,0,0,0,0,1,0,1,0,100
22a,1,0,0,0,0,0,1,0,1,0,100
235,0,0,0,0,1,0,1,100,0,0,100
23602,1,0,0,0,0,0,1,0,1,0,100
246647,1,0,0,0,0,0,1,0,1,0,100
250 Great Minds University of Leeds Fellowship,0,1,0,0,0,0,1,100,0,0,100
25315004/8,1,0,0,0,0,0,1,0,0,1,100
257-24/UN7.P4.3/PP/2019,1,0,0,0,0,0,1,0,0,0,0
267704,0,0,0,0,0,1,1,100,0,0,100
"27-2016, AEC 01-03-01, AEC 16-08-01",0,1,0,0,0,0,1,100,0,0,100
28-1145,1,0,0,0,0,0,1,0,0,0,0
289346,0,0,0,0,1,0,1,100,0,0,100
"289346, 613977",0,1,0,2,1,2,6,100,0,0,100
290-02-0016,0,0,0,0,1,0,1,100,0,0,100
"290/2012, lzp-2018/1-0393",0,1,0,0,0,0,1,100,0,0,100
293199,3,0,0,0,0,1,4,25,2,1,100
294446/225392,1,0,0,0,0,0,1,0,1,0,100
29770 2017,1,0,0,0,0,0,1,0,0,1,100
298380,0,0,1,0,0,0,1,100,0,0,100
299,1,0,0,0,0,0,1,0,1,0,100
2R01DK075787-06A1,0,0,0,0,0,1,1,100,0,0,100
"2RO1DA014948, RO1DA021757",1,0,0,0,0,0,1,0,1,0,100
"305333, ANR-15-CMED-0001-04",0,0,0,0,0,1,1,100,0,0,100
305739,0,0,0,0,0,1,1,100,0,0,100
310030B-166605,0,0,0,0,1,0,1,100,0,0,100
312057,0,0,0,1,0,1,2,100,0,0,100
31493021,1,0,0,0,0,0,1,0,0,0,0
"31625015, 31701085, 81370747",0,1,0,0,0,0,1,100,0,0,100
317562,0,0,0,0,2,0,2,100,0,0,100
318943,2,0,0,2,0,0,4,50,2,0,100
"319 MOBIGEN, ANR MOBIGEN, ANR-10-LABX-41",0,1,0,0,0,0,1,100,0,0,100
31ND30-166947,0,1,0,0,0,0,1,100,0,0,100
3205009304,2,0,0,0,0,0,2,0,2,0,100
328MHQGRNT,0,1,0,0,0,0,1,100,0,0,100
"33,013",0,0,0,0,1,0,1,100,0,0,100
"3305001801A, 51625803",1,0,0,0,0,0,1,0,1,0,100
332,0,1,0,0,0,0,1,100,0,0,100
332:643,0,1,0,0,0,0,1,100,0,0,100
333 High Level Talents Project of Jiangsu Province,0,1,0,0,0,0,1,100,0,0,100
"333 Outstanding Talent Project of Jiangsu province, China",0,1,0,0,0,0,1,100,0,0,100
33631,1,0,0,0,0,0,1,0,1,0,100
339,1,0,0,0,0,0,1,0,0,1,100
340942,0,0,0,0,0,1,1,100,0,0,100
349-2007-8690,1,0,0,0,0,0,1,0,0,1,100
35-6894268,1,0,0,0,0,0,1,0,1,0,100
352234,1,0,0,0,0,0,1,0,1,0,100
3566,0,1,0,0,0,0,1,100,0,0,100
36/17,1,0,0,0,0,0,1,0,1,0,100
"3603834, 3609254, 3624509, 3704892",1,0,0,0,0,0,1,0,1,0,100
3624946,0,0,1,0,0,0,1,100,0,0,100
3625913,1,0,0,0,0,0,1,0,1,0,100
3625915,1,0,0,0,0,0,1,0,1,0,100
3626039,1,0,0,0,0,0,1,0,1,0,100
"3626585, 3702766",0,2,0,0,1,0,3,100,0,0,100
3627036,0,0,0,0,1,0,1,100,0,0,100
3627250,0,0,0,0,1,0,1,100,0,0,100
3627390,1,0,0,0,0,0,1,0,1,0,100
36423,0,1,0,0,0,0,1,100,0,0,100
369,0,0,0,0,1,0,1,100,0,0,100
3701274,1,0,0,0,0,0,1,0,1,0,100
"3701462, A21246",0,1,0,0,0,0,1,100,0,0,100
3702764/ 3539,0,1,0,0,0,0,1,100,0,0,100
3705162,1,0,0,0,0,0,1,0,1,0,100
3705291,0,1,0,0,0,0,1,100,0,0,100
3706657,1,0,0,0,0,0,1,0,1,0,100
3707510/9572,0,0,0,0,1,0,1,100,0,0,100
3708092,0,2,0,0,0,0,2,100,0,0,100
3708242,4,0,0,0,0,0,4,0,0,2,50
3708441,0,0,0,0,1,0,1,100,0,0,100
3709123,1,0,0,0,0,0,1,0,1,0,100
3709194,1,0,0,0,0,0,1,0,1,0,100
3709532,1,0,0,0,0,0,1,0,0,0,0
3709767,0,0,0,0,1,0,1,100,0,0,100
3709987,2,0,0,0,0,0,2,0,2,0,100
3710440,2,0,0,0,1,0,3,33,1,0,66
3710739,1,0,0,0,0,0,1,0,1,0,100
37116543,0,0,0,0,0,1,1,100,0,0,100
37122001,0,0,0,0,1,0,1,100,0,0,100
3712910,0,1,0,0,0,0,1,100,0,0,100
3712982,1,0,0,0,0,0,1,0,1,0,100
3713302,0,1,0,0,0,0,1,100,0,0,100
3713711,0,1,0,0,0,0,1,100,0,0,100
3713937,0,1,0,0,0,0,1,100,0,0,100
3714262,0,1,0,0,0,0,1,100,0,0,100
3714281,1,0,0,0,0,0,1,0,0,1,100
3714499,0,0,0,1,0,0,1,100,0,0,100
3714509,0,0,0,1,0,0,1,100,0,0,100
371455,1,1,0,0,0,0,2,50,1,0,100
3714668,1,0,0,0,0,0,1,0,0,1,100
3714970,2,0,0,0,0,0,2,0,2,0,100
3715764,0,0,0,0,0,1,1,100,0,0,100
3716217,2,1,0,0,0,0,3,33,0,0,33
3716403,0,1,0,0,0,0,1,100,0,0,100
3716482,0,1,0,0,0,0,1,100,0,0,100
3716954,0,2,0,0,0,0,2,100,0,0,100
3717133,1,0,0,0,0,0,1,0,1,0,100
3717149,2,0,0,0,0,0,2,0,0,2,100
3718869,1,7,0,0,0,0,8,87,1,0,100
3719172,1,0,0,0,0,0,1,0,1,0,100
3719981,0,1,0,0,0,0,1,100,0,0,100
378,1,0,0,0,0,0,1,0,1,0,100
388,0,0,0,0,1,0,1,100,0,0,100
3H200026,0,1,0,0,0,0,1,100,0,0,100
"3R01HL-117626-02S1, 3R01HL-120393-02S1",0,0,0,0,0,1,1,100,0,0,100
"4,5-dimethylthiazol- 2-yl",1,0,0,0,0,0,1,0,1,0,100
4.2.2,0,1,0,0,0,0,1,100,0,0,100
40.783-047/2014,0,0,0,0,0,1,1,100,0,0,100
405275,1,0,0,0,0,0,1,0,1,0,100
41412040202,0,1,0,0,0,0,1,100,0,0,100
43153,0,1,0,0,0,0,1,100,0,0,100
440050316A46,1,0,0,0,0,0,1,0,1,0,100
45-4057949,1,0,0,0,0,0,1,0,1,0,100
470RSS10-00,1,0,0,0,0,0,1,0,1,0,100
475142/2013-6,1,0,0,0,0,0,1,0,1,0,100
49,0,1,0,0,0,0,1,100,0,0,100
49086,0,0,0,0,0,1,1,100,0,0,100
4926,0,0,0,1,0,0,1,100,0,0,100
4TU Applied Mathematics Institute,0,0,0,0,1,0,1,100,0,0,100
5 ROI CA38303,0,0,0,0,1,0,1,100,0,0,100
5 x 1000 Istituto Oncologico Veneto grant,0,1,0,0,0,0,1,100,0,0,100
5/100 Programme,0,1,0,0,0,0,1,100,0,0,100
5000293,0,0,0,1,0,0,1,100,0,0,100
5000550,0,0,0,1,0,0,1,100,0,0,100
51201801584,1,0,0,0,0,0,1,0,1,0,100
"51301023, 51401170",0,1,0,0,0,0,1,100,0,0,100
51378193,1,0,0,0,0,0,1,0,1,0,100
516833,0,1,0,1,0,0,2,100,0,0,100
51705438,1,0,0,0,0,0,1,0,1,0,100
"51739005, KYCX18_0606",0,0,0,0,0,1,1,100,0,0,100
5287-2016,0,0,0,0,0,1,1,100,0,0,100
5478,0,0,0,0,1,0,1,100,0,0,100
5511 Science and Technology Innovation Talent Project of Jiangxi Province,1,0,0,0,0,0,1,0,1,0,100
5511 Science and Technology Innovation Talent Project of Jiangxi Province: 20151BBF60041,1,0,0,0,0,0,1,0,1,0,100
565403,0,0,0,0,1,0,1,100,0,0,100
5696,1,0,0,0,0,0,1,0,0,1,100
570/ A16491,0,0,0,0,0,1,1,100,0,0,100
573,1,0,0,0,0,0,1,0,1,0,100
573651-EPP-1-2016-1- DE-EPPKA2-CBHE-JP,0,0,0,0,1,0,1,100,0,0,100
573651-EPP-1-2016-1-DE-EPPKA2-CBHE-JP,0,0,0,0,1,0,1,100,0,0,100
5R01HL119263-03,1,0,0,0,0,0,1,0,1,0,100
6,1,0,0,0,0,0,1,0,1,0,100
60147,0,1,0,0,1,0,2,100,0,0,100
60187,0,0,0,0,2,1,3,100,0,0,100
601970,0,0,0,0,0,1,1,100,0,0,100
602150,0,0,0,0,1,0,1,100,0,0,100
602525,0,0,0,1,0,1,2,100,0,0,100
607905,0,0,0,0,1,0,1,100,0,0,100
"607905, KU2689/2-1",0,0,0,0,1,0,1,100,0,0,100
61047,0,1,0,0,0,0,1,100,0,0,100
6141B012807,1,0,1,0,0,0,2,50,1,0,100
614280401010417,0,0,0,0,1,0,1,100,0,0,100
"614280401010417, B13044",0,1,0,0,0,0,1,100,0,0,100
"61672034, 61672276",0,1,0,0,0,0,1,100,0,0,100
6236,0,0,0,0,0,2,2,100,0,0,100
"626939, 631731, APP1086192, APP1092957",0,0,0,1,0,0,1,100,0,0,100
6277,1,0,0,0,0,0,1,0,1,0,100
633003,1,0,0,0,0,0,1,0,1,0,100
633589,0,1,0,0,0,0,1,100,0,0,100
642-650,1,0,0,0,0,0,1,0,1,0,100
642954,1,0,0,0,0,0,1,0,1,0,100
644175,0,0,0,0,0,1,1,100,0,0,100
645717,2,0,0,0,1,0,3,33,0,2,100
65269705,1,0,0,0,0,0,1,0,1,0,100
65543-FLO,1,0,0,0,0,0,1,0,1,0,100
67650856/15,1,0,0,0,0,0,1,0,1,0,100
68081740,0,0,0,0,0,1,1,100,0,0,100
7135-SPG-1604-006,0,1,0,0,0,0,1,100,0,0,100
7220,1,0,0,0,0,0,1,0,1,0,100
733381,0,0,0,0,0,1,1,100,0,0,100
734156,0,0,1,0,0,0,1,100,0,0,100
734928,0,0,0,1,0,0,1,100,0,0,100
747120,0,0,0,0,0,2,2,100,0,0,100
759320,0,0,0,0,0,1,1,100,0,0,100
7th Framework Program (AtheroRemo) of the European Union,0,0,0,0,0,1,1,100,0,0,100
80837,0,0,0,1,0,0,1,100,0,0,100
81501282,0,1,0,0,0,0,1,100,0,0,100
"81503411, 815073766, 81703911, 81774120, 81800575",0,1,0,0,0,0,1,100,0,0,100
"81570029, 81801894, 81873928",1,0,0,0,0,0,1,0,1,0,100
"81601304, 81771613, 81871189",0,1,0,0,0,0,1,100,0,0,100
"81625024, 81803556",0,1,0,0,0,0,1,100,0,0,100
8181101592,2,0,0,0,0,0,2,0,0,2,100
827-000282,1,0,0,0,0,0,1,0,1,0,100
"827-000282, 85303-00000135",1,0,0,0,0,0,1,0,1,0,100
82769,0,0,0,1,0,0,1,100,0,0,100
82DZL004A1,0,0,0,0,1,0,1,100,0,0,100
834225,0,0,0,0,0,1,1,100,0,0,100
836011015,1,0,0,0,0,0,1,0,0,0,0
"8881.134512/2016-01, 88881.134095/2016-01",0,1,0,0,0,0,1,100,0,0,100
88881.131465/2016-01,0,1,0,0,0,0,1,100,0,0,100
88881.134095/2016-01,0,1,0,0,0,0,1,100,0,0,100
895–2011–1009,1,0,0,0,0,0,1,0,0,1,100
8YJCZH190,1,0,0,0,0,0,1,0,1,0,100
90th Anniversary Ratchadaphiseksomphot Endowment Fund of Chulalongkorn University,0,0,0,0,0,1,1,100,0,0,100
911934,0,0,0,0,0,1,1,100,0,0,100
9159,1,0,0,0,0,0,1,0,1,0,100
92846082,0,1,0,0,0,0,1,100,0,0,100
"9610386, 9680195",1,0,0,0,0,0,1,0,1,0,100
9947,1,0,0,0,0,0,1,0,1,0,100
:16/813,0,1,0,0,0,0,1,100,0,0,100
A + Trust,2,0,0,0,0,1,3,33,2,0,100
"A + Trust (Auckland District Health Board), Auckland, New Zealand",2,0,0,3,1,0,6,66,1,1,100
A + Trust Research Fund,1,0,0,0,0,0,1,0,1,0,100
A + Trust Research Grant,1,0,0,0,0,0,1,0,1,0,100
A 1 Trust,1,0,0,0,0,0,1,0,1,0,100
"A Better Start - National Science Challenge, New Zealand Ministry for Business, Innovation and Employment",0,1,0,0,0,0,1,100,0,0,100
A Better Start National Science Challenge,1,2,0,0,0,1,4,75,1,0,100
"A Better Start National Science Challenge - Ministry of Business, Innovation and Employment",1,0,0,0,0,0,1,0,1,0,100
"A Better Start National Science Challenge - New Zealand Ministry of Business, Innovation, and Employment",0,1,0,0,0,0,1,100,0,0,100
A Better Start-National Science Challenge,0,1,0,0,0,0,1,100,0,0,100
"A Better Start-National Science Challenge, New Zealand Ministry for Business, Innovation and EmploymentNew Zealand Ministry of Business, Innovation and Employment (MBIE)",1,1,0,0,0,0,2,50,1,0,100
A Better Start/Cure Kids NZ,0,1,0,0,0,0,1,100,0,0,100
A'lani Kailani Blue Lotus White Star Foundation,1,0,0,0,0,0,1,100,0,0,100
A*STAR-NZ HRCHealth Research Council of New ZealandAgency for Science Technology & Research (ASTAR),1,0,0,0,0,0,1,0,0,1,100
A+ Charitable Trust,2,0,0,0,0,0,2,0,1,0,50
A+ Charitable Trust (Auckland District Health Board),0,1,0,0,0,0,1,100,0,0,100
A+ Trust,5,4,0,1,0,1,11,54,4,0,90
A+ Trust (Auckland District Health Board),0,1,0,0,0,0,1,100,0,0,100
"A+ Trust (Auckland District Health Board), Auckland, New Zealand",2,0,0,0,1,0,3,33,2,0,100
A+ Trust Fund,0,1,0,0,0,0,1,100,0,0,100
A+ Trust Research Fund,0,0,0,0,0,2,2,100,0,0,100
A+ Trust Small Project Grant,0,1,0,0,0,0,1,100,0,0,100
"A+ Trust, Auckland DHB",1,0,0,0,0,0,1,0,1,0,100
"A+ Trust, Auckland District Health Board, Auckland, NZ",0,1,0,0,0,0,1,100,0,0,100
"A+ Trust, New Zealand Society of Gastroenterology",0,1,0,0,0,0,1,100,0,0,100
"A+ charitable trust in Auckland, New Zealand",0,1,0,0,0,0,1,100,0,0,100
A+ trust (Auckland District Health Board),0,0,0,1,0,0,1,100,0,0,100
A+Trust,1,0,0,0,0,0,1,0,1,0,100
A+Trust (Auckland District Health Board),0,0,0,1,0,0,1,100,0,0,100
"A+Trust (Auckland District Health Board), Auckland, New Zealand",2,0,0,0,0,0,2,0,2,0,100
A. G. Leventis Foundation,0,0,1,0,0,0,1,100,0,0,100
A. P. Moller and Chastine McKinney Moller Foundation,0,1,0,0,0,0,1,100,0,0,100
A. P. Sloan Foundation (Belgium),0,0,2,0,0,0,2,100,0,0,100
A. P. Sloan FoundationAlfred P. Sloan Foundation,0,0,34,0,0,25,59,100,0,0,100
A.H. Somerville Foundation,0,0,0,1,0,0,1,100,0,0,100
A.J. and J.S. Ballantyne Medical and Surgical Research Foundation,0,0,0,1,0,0,1,100,0,0,100
A.P. Sloan FoundationAlfred P. Sloan Foundation,0,0,84,0,1,12,97,100,0,0,100
"A19079, A19119, A21246",0,1,0,0,0,0,1,100,0,0,100
"A19079, A21246",0,1,0,0,0,0,1,100,0,0,100
A20067,1,1,0,0,0,0,2,50,1,0,100
A21246,0,4,0,0,0,0,4,100,0,0,100
A6886,0,1,0,0,0,0,1,100,0,0,100
A8247,1,0,0,0,0,0,1,0,1,0,100
A?STAR,0,0,0,1,0,0,1,100,0,0,100
AAAA-A17-117020210022-4,0,0,0,0,1,0,1,100,0,0,100
AAS,1,0,0,0,0,0,1,0,0,0,0
"ABI Rehabilitation New Zealand, Ltd.",1,0,0,0,0,0,1,0,1,0,100
ACC,0,0,1,0,0,0,1,100,0,0,100
ACEA Biosciences,1,0,0,0,0,0,1,0,1,0,100
ACEM Foundation,1,0,0,0,1,0,2,50,1,0,100
ACH A+ Research grant,0,1,0,0,0,0,1,100,0,0,100
ACRF,0,0,0,0,1,0,1,100,0,0,100
ACSRF48154,3,0,0,0,0,0,3,0,2,0,66
"ACT Government, ACT",0,1,0,1,0,0,2,100,0,0,100
ACT Health,1,0,0,0,0,0,1,0,1,0,100
ACTRN12618001035213,1,0,0,0,0,0,1,0,1,0,100
ADHB,0,1,0,0,0,0,1,100,0,0,100
AEC001587,1,0,0,0,0,0,1,0,1,0,100
AED Research Group Funds,1,0,0,0,0,0,1,0,1,0,100
AEterna Zentaris,0,0,0,0,0,1,1,100,0,0,100
AF-454,1,0,0,0,0,0,1,0,1,0,100
AFAR,1,0,0,0,1,0,2,50,1,0,100
AFAR BIG AWARD,0,0,0,0,1,0,1,100,0,0,100
AFB-170008,1,0,0,0,0,0,1,0,1,0,100
AFOSR/EOARDUnited States Department of DefenseAir Force Office of Scientific Research (AFOSR),0,1,0,0,0,0,1,100,0,0,100
AFT Pharmaceuticals,2,0,0,0,0,0,2,0,1,0,50
AGAURAgencia de Gestio D'Ajuts Universitaris de Recerca Agaur (AGAUR),0,0,0,0,1,0,1,100,0,0,100
AGENCY FOR HEALTHCARE RESEARCH AND QUALITYUnited States Department of Health & Human ServicesAgency for Healthcare Research & Quality,0,0,0,1,0,0,1,100,0,0,100
AGMARDT Postdoctoral Fellowship,0,0,0,0,1,0,1,100,0,0,100
AGRTP Scholarship,0,1,0,0,0,0,1,100,0,0,100
AGS 1564670,0,1,0,0,0,0,1,100,0,0,100
AGS 1916619,0,0,0,0,1,0,1,100,0,0,100
AIHS Population Health Investigator Award,0,0,0,0,1,0,1,100,0,0,100
AINSE Honours Scholarship Program,1,0,0,0,0,0,1,0,1,0,100
AINSE Limited,3,0,0,0,0,1,4,25,2,0,75
AINSE Ltd,1,0,0,0,0,0,1,0,1,0,100
AINSE Ltd Award (at ANSTO),0,0,0,0,1,0,1,100,0,0,100
"AINSE Ltd, Australia",1,0,0,0,0,0,1,0,1,0,100
AINSE Ltd.,2,0,0,0,0,0,2,0,2,0,100
AINSE grant,2,0,0,0,0,0,2,0,1,0,50
AIRC under MFAG 2018,1,0,0,0,0,0,1,0,0,1,100
AKS-2017-R19,1,0,0,0,0,0,1,0,1,0,100
ALF,1,0,0,0,0,0,1,0,1,0,100
"ALFGBG-366481, ALFGBG-493341, ALFGBG-526501",0,0,0,0,0,1,1,100,0,0,100
ALFGBG-682731,0,0,0,0,0,1,1,100,0,0,100
ALFGBG-720331,1,0,0,0,0,0,1,0,1,0,100
ALS Association,0,0,0,1,1,0,2,100,0,0,100
ALS Canada Tim E. Noel Postdoctoral Fellowship,0,0,0,0,1,0,1,100,0,0,100
ALS Doctoral Fellowship in Residence,0,0,0,0,1,0,1,100,0,0,100
AMED,1,0,0,0,0,1,2,50,0,0,50
AMORSA,0,1,0,0,0,0,1,100,0,0,100
AMRF,2,1,0,0,0,0,3,33,2,0,100
AMRF Doctoral Scholarship,1,0,0,0,0,0,1,0,1,0,100
"ANAS, AzerbaijanAzerbaijan National Academy of Sciences (ANAS)",0,0,2,0,0,0,2,100,0,0,100
"ANID Scholarship Program, Beca de Doctorado Nacional",1,0,0,0,0,0,1,0,1,0,100
ANPCyT,0,0,0,0,1,0,1,100,0,0,100
"ANPCyT, ArgentinaANPCyT",0,0,2,0,0,0,2,100,0,0,100
ANR (Agence Nationale pour la Recherche)French National Research Agency (ANR),0,0,0,1,0,0,1,100,0,0,100
ANR (Agence nationale de la recherche)French National Research Agency (ANR),1,0,0,0,0,0,1,0,1,0,100
ANR COLD-WORLDS project of the French Agence Nationale de la RechercheFrench National Research Agency (ANR),0,0,0,0,1,0,1,100,0,0,100
ANR COLD-WORLDSFrench National Research Agency (ANR),0,0,0,0,1,0,1,100,0,0,100
ANR France-GenomiqueFrench National Research Agency (ANR),0,0,0,0,0,1,1,100,0,0,100
ANR GenopeaFrench National Research Agency (ANR),0,0,0,0,0,1,1,100,0,0,100
ANR JCJC Live and let dieFrench National Research Agency (ANR),0,0,0,0,1,0,1,100,0,0,100
ANR R-ECOLOGSFrench National Research Agency (ANR),0,0,0,0,1,0,1,100,0,0,100
ANR project 'Harmonic Analysis at its Boundaries'French National Research Agency (ANR),0,0,0,0,1,0,1,100,0,0,100
ANR project SCIDiSFrench National Research Agency (ANR),0,0,0,0,1,0,1,100,0,0,100
"ANR, FranceFrench National Research Agency (ANR)",0,0,1,0,0,0,1,100,0,0,100
ANR-10-EQPX-16,0,0,0,0,1,0,1,100,0,0,100
ANR-10-LABX-0040-SPS,0,0,0,0,0,1,1,100,0,0,100
ANR-10-LABX-45,0,0,0,0,1,0,1,100,0,0,100
ANR-10-LABX-49-01,0,0,0,0,1,0,1,100,0,0,100
ANR-15-IDEX-0003,0,0,0,0,1,0,1,100,0,0,100
ANR-17-EUR-0007,1,0,0,0,0,0,1,0,0,0,0
ANR-CarnotFrench National Research Agency (ANR),0,1,0,0,0,0,1,100,0,0,100
ANR-GENSUD-14-CE10-0001,0,0,0,0,0,1,1,100,0,0,100
ANRFrench National Research Agency (ANR),1,0,0,0,0,0,1,0,1,0,100
ANSTO,1,0,0,0,0,0,1,0,1,0,100
"ANTA Sports Products Co., Ltd.",1,0,0,0,0,0,1,0,0,0,0
ANU PhD scholarship,0,0,0,0,0,2,2,100,0,0,100
ANUAustralian National University,1,0,0,0,0,0,1,0,1,0,100
ANZAED,0,2,0,0,0,0,2,100,0,0,100
ANZCA Research Foundation,1,0,0,1,0,0,2,50,1,0,100
AOM11142,0,0,0,1,0,0,1,100,0,0,100
AOSSM,0,1,0,0,0,0,1,100,0,0,100
APA PhD scholarship,0,1,0,0,0,0,1,100,0,0,100
APEC Natural Disasters Workforce Project Office,1,0,0,0,0,0,1,0,0,0,0
APM1516114DSTXSAUM,1,0,0,0,0,0,1,0,1,0,100
APN,1,0,0,0,0,0,1,0,0,0,0
APP017931,1,0,0,0,0,0,1,0,1,0,100
APP1010017,0,1,0,0,0,0,1,100,0,0,100
APP1041020,1,0,0,1,0,0,2,50,1,0,100
APP1059122,0,0,0,0,0,1,1,100,0,0,100
"APP1059954, APP1103329, APP1154513, APP1154543, APP1154824",0,0,0,0,1,0,1,100,0,0,100
APP1061793,0,1,0,0,0,0,1,100,0,0,100
