Department,Total,closed,gold,diamond,bronze,green,hybrid,Journal articles,Open,% Open,Closed/AAM embargoed,Closed/AAM immediate,Potential % open
"Bone and Joint Research Group, Faculty of Medical and Health Sciences, University of Auckland",2,2,0,0,0,0,0,2,0,0%,2,0,100%
"Bone and Joint Research Group, Faculty of Medicine, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Brain Physics Laboratory, Department of Clinical Neurosciences, Addenbrooke's Hospital, University of Cambridge, Cambridge, United Kingdom, Department of Anaesthesiology, University of Auckland",1,0,1,0,0,0,0,0,0,,0,0,0%
"Brain Physics Laboratory, Division of Neurosurgery, Department of Clinical Neurosciences, Addenbrooke's Hospital, University of Cambridge, Cambridge, United Kingdom, Department of Anaesthesiology, University of Auckland",2,1,0,0,0,0,0,0,0,,0,0,0%
"Brain Physics Laboratory, Division of Neurosurgery, Department of Clinical Neurosciences, Addenbrooke's Hospital, University of Cambridge, Cambridge, United Kingdom, Department of Anesthesiology, University of Auckland",1,0,1,0,0,0,0,0,0,,0,0,0%
"Brain Physics Laboratory, Division of Neurosurgery, Department of Clinical Neurosciences, Addenbrooke's Hospital, University of Cambridge, Level 12 Auckland Support Building, Auckland City Hospital, 2 Park Road, Cambridge, United Kingdom, Department of Anaesthesiology, University of Auckland",1,0,0,0,0,1,0,0,0,,0,0,0%
"Brain Physics Laboratory, Division of Neurosurgery, Department of Clinical Neurosciences, Cambridge Biomedical Campus, University of Cambridge, Cambridge, United Kingdom, Department of Anaesthesiology, Level 12 Auckland Support Building, Auckland City Hospital, University of Auckland",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Brain Physics Laboratory, Division of Neurosurgery, Department of Clinical Neurosciences, University of Cambridge, Cambridge, United Kingdom, Department of Anaesthesiology, University of Auckland",2,0,0,0,0,1,1,2,2,100%,0,0,100%
"Brain Research New Zealand - Rangahau Roro Aotearoa, The University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Brain Research New Zealand Rangahau Roro Aotearoa and Centre for Brain Research, Auckland, 1010, New Zealand, School of Biological Sciences, University of Auckland",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Brain Research New Zealand, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Brain Research, New Zealand, School of Psychology, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Bristol CardioNomics Group, School of Physiology, Pharmacology and Neuroscience, Faculty of Biomedical Sciences, University of Bristol, Bristol, England  BS8 1TD, United Kingdom, Department of Physiology, Faculty of Medical and Health Sciences, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Broad Institute of MIT and Harvard, Cambridge, MA  02142, United States, The Liggins Institute, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Broad Institute of Massachusetts Institute of Technology and Harvard, Cambridge, MA, United States, Liggins Institute, University of Auckland",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Buchanan Ocular Therapeutics Unit, Department of Ophthalmology Faculty of Medical and Health Sciences, University of Auckland",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"Buchanan Ocular Therapeutics Unit, Department of Ophthalmology and the New Zealand National Eye Centre, University of Auckland",2,2,0,0,0,0,0,2,0,0%,2,0,100%
"Buchanan Ocular Therapeutics Unit, Department of Ophthalmology, New Zealand National Eye Center, Faculty of Medical and Health Sciences, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Buchanan Ocular Therapeutics Unit, Department of Ophthalmology, New Zealand National Eye Centre, Faculty of Medical and Health Sciences, The University of Auckland",5,3,0,1,1,0,0,5,2,40%,3,0,100%
"Buchanan Ocular Therapeutics Unit, Department of Ophthalmology, New Zealand National Eye Centre, Faculty of Medical and Health Sciences, University of Auckland",4,4,0,0,0,0,0,4,0,0%,4,0,100%
"Buchanan Ocular Therapeutics Unit, Department of Ophthalmology, New Zealand National Eye Centre, The University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Buchanan Ocular Therapeutics Unit, Department of Ophthalmology, New Zealand National Eye Centre, University of Auckland",4,3,0,0,1,0,0,4,1,25%,3,0,100%
"Buchanan Ocular Therapeutics Unit, Department of Ophthalmology, and New Zealand National Eye Centre, University of Auckland",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Built Environment Engineering Department, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Business School, Hunan University, Changsha, 410082, China, Research Institute of Digital Society and Blockchain, Hunan University, Changsha, 410082, China, Energy Centre, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Business School, The University of Auckland",7,3,0,2,1,1,0,7,4,57%,1,2,100%
"Business School, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"CAS Key Laboratory for Research in Galaxies and Cosmology, Department of Astronomy, University of Science and Technology of China, Hefei, 230026, China, School of Astronomy and Space Sciences, University of Science and Technology of China, Hefei, 230026, China, Department of Physics, University of Auckland",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"CNRS, Station d'Ecologie Théorique et Expérimentale, UMR 5321 and Université Toulouse III-Paul Sabatier, Moulis, 09200, France, Université Fédérale Toulouse Midi-Pyrénées, Toulouse, 31013, France, School of Biological Sciences, University of Auckland",1,0,1,0,0,0,0,0,0,,0,0,0%
"COMPASS Research Centre, University of Auckland",1,0,0,1,0,0,0,1,1,100%,0,0,100%
"COMPASS, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Canada - China -New Zealand Joint Laboratory of Maternal and Fetal Medicine, Chongqing Medical University, Chongqing, 400016, China, Liggins Institute, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Canadian Food and Wine Institute, Niagara College, 135 Taylor Road, Niagara-on-the-Lake, Ontario, L0S 1J0, Canada, School of Chemical Sciences, The University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Canadian Food and Wine Institute, Niagara College, 135 Taylor Road, Niagara-on-the-Lake, Ontario, LOS 1J0, Canada, School of Chemical Sciences, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Cancer Epidemiology Unit, Nuffield Department of Population Health, Medical Sciences Division, University of Oxford, Oxford, United Kingdom, National Institute for Health Innovation, School of Population Health, Faculty of Medical and Health Sciences, University of Auckland",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Cancer Epidemiology Unit, Nuffield Department of Population Health, Oxford, United Kingdom, National Institute for Health Innovation, School of Population Health, Faculty of Medical and Health Sciences, University of Auckland",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Cancer Epidemiology Unit, Nuffield Department of Population Health, University of Oxford, Oxford, UK, United Kingdom, National Institute for Health Innovation, School of Population Health, University of Auckland",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Cancer Epidemiology Unit, Nuffield Department of Population Health, University of Oxford, Oxford, United Kingdom, National Institute for Health Innovation, School of Population Health, The University of Auckland",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Cancer Epidemiology Unit, Nuffield Department of Population Health, University of Oxford, Oxford, United Kingdom, National Institute for Health Innovation, School of Population Health, University of Auckland",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Cancer Epidemiology Unit, Nuffield Department of Population Health, University of Oxford, Oxford, United Kingdom, National Institute for Health Innovation, University of Auckland",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Cancer Nurses Society of Australia, Australia, School of Nursing, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Cancer Program, QIMR Berghofer Medical Research Institute, Brisbane, Australia, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Cancer Support: Psychology and Social Work, Counties Manukau Health, Auckland, New Zealand, Department of Psychological Medicine, The University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Canterbury Health Laboratories, Christchurch, New Zealand/Department of Molecular Medicine and Pathology, University of Auckland",2,2,0,0,0,0,0,2,0,0%,1,0,50%
"Cardiac Inherited Disease Group New Zealand, Green Lane Paediatric and Congenital Cardiac Services, Starship Children's Hospital, 2 Park Rd, Grafton, Auckland, 1023, New Zealand, Department of Paediatrics Child and Youth Health, University of Auckland",1,0,0,0,0,1,0,0,0,,0,0,0%
"Cardiac Inherited Disease Group New Zealand, Green Lane Paediatric and Congenital Cardiac Services, Starship Children's Hospital, Auckland, New Zealand, The University of Auckland",1,0,0,0,1,0,0,0,0,,0,0,0%
"Cardiac Inherited Disease Group, Auckland, New Zealand, School of Biological Sciences, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Cardiff University Brain Research Imaging Centre (CUBRIC), School of Psychology, Maindy Road, Cardiff, CF24 4HQ, United Kingdom, Schools of Pharmacy and Psychology, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Cardiology Department, Counties Manukau District Health Board, Auckland, New Zealand, Epidemiology and Biostatistics Section, University of Auckland",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"Cardiology Department, Waikato Hospital, Hamilton, New Zealand, Midland Cardiovascular Services, Hamilton, New Zealand, Waikato Clinical School, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Cardiothoracic and Vascular ICU, Auckland City Hospital, Auckland, New Zealand, Medical Research Institute of New Zealand, Wellington, New Zealand, School of Nursing, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Cardiothoracic and Vascular Intensive Care Unit, Auckland City Hospital, 2 Park Road, Grafton, Auckland  1023, New Zealand, School of Nursing, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Cardiothoracic and Vascular Intensive Care Unit, Auckland City Hospital, Auckland, New Zealand, Health Research Council of New Zealand, Wellington, New Zealand, Medical Research Institute of New Zealand, Wellington, New Zealand, School of Nursing, University of Auckland",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Cardiothoracic and Vascular Intensive Care Unit, Auckland City Hospital, Auckland, New Zealand, Medical Research Institute of New Zealand, Wellington, New Zealand, School of Nursing, University of Auckland",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Cardiothoracic and Vascular Intensive Care Unit, Auckland City Hospital, Auckland, New Zealand, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Cardiothoracic and Vascular Intensive Care Unit, Auckland City Hospital, Grafton, Auckland, New Zealand, School of Nursing, Faculty of Medical and Health Sciences, University of Auckland",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Cardiovascular Autonomic Research Cluster, Department of Physiology, Faculty of Medical and Health Sciences, University of Auckland",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Cardiovascular Research Group, University of Auckland",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Case Western Reserve University, School of Medicine, Cleveland, OH, United States, University of Auckland",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Cawthron Institute, 98 Halifax Street East, Nelson, 7010, New Zealand, Institute of Marine Science, University of Auckland",2,1,1,0,0,0,0,2,1,50%,1,0,100%
"Cawthron Institute, 98 Halifax Street East, Nelson, 7010, New Zealand, School of Biological Sciences, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Cawthron Institute, Coastal and Freshwater Group, 95 Halifax Street East, Nelson, 7010, New Zealand, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Cawthron Institute, Nelson, New Zealand, Institute of Marine Science & School of Biological Sciences, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Cawthron Institute, Nelson, New Zealand, Institute of Marine Science, The University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Cawthron Institute, Nelson, New Zealand, Institute of Marine Science, University of Auckland",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Cawthron Institute, Nelson, New Zealand, School of Biological Sciences, University of Auckland",5,4,0,0,0,0,1,5,1,20%,4,0,100%
"Cawthron Institute, Private Bag 2, Nelson, 7042, New Zealand, Institute of Marine Science, Leigh Marine Laboratory, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Cawthron Institute, Private Bag 2, Nelson, 7042, New Zealand, Institute of Marine Science, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Cawthron Institute, Private Bag 2, Nelson, 7042, New Zealand, School of Biological Sciences, University of Auckland",2,1,1,0,0,0,0,2,1,50%,1,0,100%
"Center for Addiction Research, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Center for Advanced Composite Materials (CACM), Mechanical Engineering Dept., The University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Center for Advanced Composite Materials (CACM), The University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Center for Functional MRI, University of California, San Diego, United States, Radiology, University of California, San Diego, United States, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Center for Green Chemical Science, School of Chemical Sciences, The University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Center for Green Chemical Science, School of Chemical Sciences, University of Auckland",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Center for Medical and Health Sciences Education, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Center for e-Research, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Center for eResearch, University of Auckland",1,1,0,0,0,0,0,0,0,,0,0,0%
"Center of Computational Evolution, University of Auckland",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Centre For Addiction Research (CFAR), University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Centre for Addiction Research and School of Population Health, Faculty of Health and Medical Science, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Centre for Addiction Research, Faculty of Medical and Health Sciences, The University of, Auckland, New Zealand, Department of Pharmacology and Clinical Pharmacology, School of Medical Sciences, Faculty of Medical and Health Sciences, The University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Centre for Addiction Research, Faculty of Medical and Health Sciences, The University of, Auckland, New Zealand, School of Population Health, Faculty of Medical and Health Sciences, The University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Centre for Addiction Research, Faculty of Medical and Health Sciences, University of Auckland",3,3,0,0,0,0,0,3,0,0%,3,0,100%
"Centre for Addiction Research, School of Population Health, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Centre for Advanced Composite Materials (CACM), Department of Mechanical Engineering, The University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Centre for Advanced Composite Materials (CACM), Department of Mechanical Engineering, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Centre for Advanced Composite Materials, Department for Mechanical Engineering, The University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Centre for Advanced Composite Materials, Department of Engineering Science, University of Auckland",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"Centre for Advanced Composite Materials, Department of Mechanical Engineering, The University of Auckland",14,13,0,0,0,1,0,14,1,7%,13,0,100%
"Centre for Advanced Composite Materials, Department of Mechanical Engineering, University of Auckland",6,3,2,0,1,0,0,6,3,50%,1,1,83%
"Centre for Advanced Composite Materials, Faculty of Engineering, The University of Auckland",2,2,0,0,0,0,0,2,0,0%,2,0,100%
"Centre for Advanced Composite Materials, Mechanical Engineering Department, University of Auckland",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Centre for Advanced Composite Materials, The University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Centre for Advanced Composite Materials, University of Auckland",5,3,1,0,0,1,0,5,2,40%,3,0,100%
"Centre for Advanced Discovery & Experimental Therapeutics, Division of Cardiovascular Sciences, School of Medical Sciences, Faculty of Biology, Medicine and Health, The University of Manchester, Manchester Academic Health Science Centre, Manchester, M19 9NT, United Kingdom, School of Biological Sciences, Faculty of Science, University of Auckland",2,1,1,0,0,0,0,2,1,50%,1,0,100%
"Centre for Advanced Discovery and Experimental Therapeutics, Division of Cardiovascular Sciences, School of Medical Sciences, Faculty of Biology, Medicine & Health, The University of Manchester, Manchester Academic Health Science Centre, Manchester, M19 9NT, United Kingdom, School of Biological Sciences, Faculty of Science, University of Auckland",1,0,0,0,0,0,1,1,1,100%,0,0,100%
