Funder,closed,gold,diamond,bronze,green,hybrid,Total,% Open,Closed/AAM embargoed,Closed/AAM immediate,Potential % open
FondecytComision Nacional de Investigacion Cientifica y Tecnologica (CONICYT)CONICYT FONDECYT,0,0,0,0,0,1,1,100,0,0,100
"Fondo Nacional de Desarrollo CientÃ­fico y TecnolÃ³gico, FONDECYT",0,0,0,0,0,0,0,0,0,0,0
"Fondo Nacional de Desarrollo CientÃ­fico y TecnolÃ³gico, FONDECYT: 1130714",0,0,0,0,0,0,0,0,0,0,0
"Fondo Nacional de Desarrollo Científico y Tecnológico, FONDECYT",1,0,0,0,0,1,2,50,0,0,50
"Fondo Nacional de Desarrollo Científico y Tecnológico, FONDECYT: 1141247, 1181050",1,0,0,0,0,0,1,0,0,0,0
"Fondo Nacional de Desarrollo Científico y Tecnológico, FONDECYT: 1180205",0,0,0,0,0,1,1,100,0,0,100
"Fondo Semilla 2018, Universidad de Aysen",0,0,0,1,0,0,1,100,0,0,100
Fonterra,1,0,0,0,0,0,1,0,1,0,100
Fonterra Co-Operative Group (New Zealand)Fonterra,1,0,0,0,0,0,1,0,1,0,100
"Fonterra Co-Operative Group, Fonterra",1,0,0,0,0,0,1,0,1,0,100
"Food From Thought, a Canada First Research Excellence Fund Grant",0,0,0,0,0,1,1,100,0,0,100
Forage Industrial Innovation Team,1,0,0,0,0,0,1,0,1,0,100
Forage Industrial Innovation Team project,1,0,0,0,0,0,1,0,1,0,100
"Forage Industrial Innovation Team, Shandong Modern Agricultural Industrial and Technical System",1,0,0,0,0,0,1,0,1,0,100
"Forages for Reduced Nitrate Leaching programme, DairyNZ",2,0,0,0,0,0,2,0,2,0,100
Foreign Cooperation Project of Guangdong Provincial Department of Agriculture,1,0,0,0,0,0,1,0,1,0,100
Forest Growers Levy Trust,0,1,0,0,0,1,2,100,0,0,100
Foundation BNP Paribas (Invacost),1,0,0,0,0,0,1,0,1,0,100
Foundation for Arable Research,5,0,0,0,0,1,6,16,5,0,100
Foundation for Arable Research (FAR),1,0,0,0,0,0,1,0,0,1,100
"Foundation for Arable Research, FAR",5,0,0,3,0,0,8,37,4,1,100
Foundation for Innovation Groups of Basic Research in Gansu Province,1,4,0,0,0,0,5,80,1,0,100
Foundation for Innovation Groups of Basic Research in Gansu Province: 17JR5RA137,0,1,0,0,0,0,1,100,0,0,100
"Foundation for Innovation Groups of Basic Research in Gansu Province: 17JR5RA137, 18JR3RA190",0,2,0,0,0,0,2,100,0,0,100
Foundation for Innovation Groups of Basic Research in Gansu Province: 18JR3RA190,1,1,0,0,0,0,2,50,1,0,100
"Foundation for Research Science and Technology (FRST)New Zealand Foundation for Research, Science and Technology",1,0,0,0,0,0,1,0,1,0,100
"Foundation for Research, Science and Technology, FRST",2,0,0,0,0,0,2,0,2,0,100
"Foundation for Research, Science and Technology, FRST: 540GCT83, 63HG4, C05X0803",1,0,0,0,0,0,1,0,1,0,100
"Foundation for Research, Science and Technology, FRST: C10X0710",1,0,0,0,0,0,1,0,1,0,100
Foundation of Urban and Regional Studies (FURS) studentship from the International Journal of Urban and Regional Research (IJURR),0,1,0,0,0,0,1,100,0,0,100
French National Research Agency (ANR),0,1,0,0,0,0,1,100,0,0,100
Friends of the Christchurch Botanic Gardens,1,0,0,0,0,0,1,0,1,0,100
Fujian Agriculture and Forestry University Science and Technology Innovation Special Fund Project (Social Science),0,1,0,0,0,0,1,100,0,0,100
"Fujian Agriculture and Forestry University, FAFU",3,1,0,0,0,0,4,25,3,0,100
"Fujian Agriculture and Forestry University, FAFU: KCXSL003A",0,1,0,0,0,0,1,100,0,0,100
Fulbright New Zealand,1,0,0,0,0,0,1,0,1,0,100
"Fund of Key Laboratory of Aquatic Product Processing, Ministry of Agriculture and Rural Affairs, China",1,0,0,0,0,0,1,0,1,0,100
Fundacao de Amparo a Pesquisa do Estado de Sao Paulo (FAPESP),1,0,0,0,0,0,1,0,1,0,100
Fundacao para a Ciencia e a TecnologiaPortuguese Foundation for Science and TechnologyEuropean Commission,0,0,0,0,0,1,1,100,0,0,100
Fundacion Ramon Areces,0,1,0,0,0,0,1,100,0,0,100
Fundacion Ramon Areces (Spain),0,0,0,0,0,1,1,100,0,0,100
Fundación Ramón Areces,0,1,0,0,0,1,2,100,0,0,100
Fundamental Research Funds for the Central Universities,7,0,0,0,0,0,7,0,7,0,100
Fundamental Research Funds for the Central Universities of ChinaFundamental Research Funds for the Central Universities,1,0,0,0,0,0,1,0,1,0,100
Fundamental Research Funds for the Central Universities: 2019MS101,1,0,0,0,0,0,1,0,1,0,100
Fundamental Research Funds for the Central Universities: lzujbky-2014-196,1,0,0,0,0,0,1,0,1,0,100
"Fundação de Amparo à Pesquisa do Estado de São Paulo, FAPESP",2,0,0,0,0,0,2,0,2,0,100
"Fundação de Amparo à Pesquisa do Estado de São Paulo, FAPESP: 2011/51555-7",1,0,0,0,0,0,1,0,1,0,100
"Fundação de Amparo à Pesquisa do Estado de São Paulo, FAPESP: 2014/20182-9, 2016/22040-2",1,0,0,0,0,0,1,0,1,0,100
"Fundação para a Ciência e a Tecnologia, FCT",0,0,0,0,0,1,1,100,0,0,100
"Fundação para a Ciência e a Tecnologia, FCT: CEECIND/02037/2017, UIDB/00295/2020, UIDP/00295/2020",0,0,0,0,0,1,1,100,0,0,100
Funds of Shandong Double Tops Program,1,0,0,0,0,0,1,0,1,0,100
"Furst-McNess Company (Freeport, IL)",1,0,0,0,0,0,1,0,1,0,100
"FurstMcNess (Freeport, IL)",1,0,0,0,0,0,1,0,1,0,100
Fuxi Young Talents Fund of Gansu Agricultural University,0,3,0,0,0,0,3,100,0,0,100
"Fédération pour la Recherche sur le Cerveau, FRC",1,0,0,0,0,0,1,0,1,0,100
GAU-QNDS-201601,0,1,0,0,0,0,1,100,0,0,100
GAU-XKJS-2018-020,1,0,0,0,0,0,1,0,1,0,100
GAU-XKJS-2018-028,0,1,0,0,0,0,1,100,0,0,100
GAU-XKJS-2018-029,0,3,0,0,0,0,3,100,0,0,100
GAU-XKJS-2018-039,1,0,0,0,0,0,1,0,1,0,100
GAU-XKJS-2018-050,0,2,0,0,0,0,2,100,0,0,100
GDOE2019A52,0,1,0,0,0,0,1,100,0,0,100
"GDOU2013050221, GDOU20160502 55",1,0,0,0,0,0,1,0,1,0,100
GDPKLAPPS1503,2,0,0,0,0,0,2,0,2,0,100
GJFP2019032,1,0,0,0,0,0,1,0,1,0,100
"GNS Science (Institute of Geological and Nuclear Sciences Limited, Wellington, New Zealand), Smart Aquifer Models Research Programme",1,0,0,0,0,0,1,0,1,0,100
GNS Science Strategic Science Investments Fund,1,0,0,0,0,0,1,0,1,0,100
GNSW-2016-29,0,1,0,0,0,0,1,100,0,0,100
GNYL (2017) 009,1,0,0,0,0,0,1,0,0,1,100
GSAU-XKJS-2018-020,0,1,0,0,0,0,1,100,0,0,100
GSAU‐XKJS‐2018‐020,0,1,0,0,0,0,1,100,0,0,100
GSKGlaxoSmithKline,1,0,0,0,0,0,1,0,1,0,100
Gansu Agricultural Biotechnology Research and Application Development Program,0,1,0,0,0,0,1,100,0,0,100
"Gansu Agricultural University, GAU",0,5,0,0,0,0,5,100,0,0,100
"Gansu Agricultural University, GAU: GSAU-XKJS-2018-020",0,1,0,0,0,0,1,100,0,0,100
"Gansu Agricultural University, GAU: GSAU-ZL-2015-033",0,2,0,0,0,0,2,100,0,0,100
"Gansu Agricultural University, GAU: XKJS-2018-05",0,1,0,0,0,0,1,100,0,0,100
"Gansu Agricultural University, GAU: XMXTSXK-28",0,1,0,0,0,0,1,100,0,0,100
Gaufx-02Y02,0,3,0,0,0,0,3,100,0,0,100
"Gene-Marker Laboratory, Lincoln University",4,3,0,0,1,0,8,50,4,0,100
German Centre for Integrative Biodiversity Research (iDiv) Halle-Jena-Leipzig - German Research Foundation,0,1,0,0,0,0,1,100,0,0,100
German Federal Ministry of Education and Research (BMBF) under the 'Make our Planet Great Again -German Research Initiative'Federal Ministry of Education & Research (BMBF),0,0,0,0,0,1,1,100,0,0,100
German Federal Ministry of Education and Research (BMBF)Federal Ministry of Education & Research (BMBF),0,0,0,0,0,1,1,100,0,0,100
German Research Foundation (DFG) through the Global Food Research Training GroupGerman Research Foundation (DFG),1,0,0,0,0,0,1,0,1,0,100
German Science Foundation (DFG) within the research unit DASIMGerman Research Foundation (DFG),0,0,0,0,0,1,1,100,0,0,100
German Science Foundation (DFG)German Research Foundation (DFG),0,1,0,0,0,0,1,100,0,0,100
"German-Israeli Foundation for Scientific Research and Development, GIF",0,1,0,0,0,0,1,100,0,0,100
"German-Israeli Foundation for Scientific Research and Development, GIF: FZT 118",0,1,0,0,0,0,1,100,0,0,100
Gisborne District Council,4,0,0,0,0,0,4,0,4,0,100
"GlaxoSmithKline foundation, GSK",1,0,0,0,0,0,1,0,1,0,100
"GlaxoSmithKline, GSK",1,0,0,0,0,0,1,0,1,0,100
Global Food Security programme (BBSRC)UK Research & Innovation (UKRI)Biotechnology and Biological Sciences Research Council (BBSRC),0,0,0,0,0,1,1,100,0,0,100
Global Food Security programme (ESRC),0,0,0,0,0,1,1,100,0,0,100
Global Food Security programme (NERC),0,0,0,0,0,1,1,100,0,0,100
Global Food Security programme (Scottish Government),0,0,0,0,0,1,1,100,0,0,100
Global Research Alliance,0,0,0,0,0,1,1,100,0,0,100
Gorgan University of Agricultural Sciences and Natural Resources,1,0,0,0,0,0,1,0,1,0,100
"Gorgan University of Agricultural Sciences and Natural Resources, GUASNR",1,0,0,0,0,0,1,0,1,0,100
Government Republic of Indonesia,1,0,0,0,0,0,1,0,1,0,100
Government of The Republic of Indonesia,2,0,0,0,0,0,2,0,2,0,100
Graduate Education Innovation Program of Guangdong Ocean University,0,1,0,0,0,0,1,100,0,0,100
"Graham Centre for Agricultural Innovation, Orange, Australia",1,0,0,0,0,0,1,0,1,0,100
Grain Research and Development Corporation,0,0,0,0,1,0,1,100,0,0,100
"Grains Research and Development Corporation, GRDC",0,0,0,0,1,0,1,100,0,0,100
Grantova Agentura Ceske RepublikyGrant Agency of the Czech Republic,0,0,0,0,0,2,2,100,0,0,100
"Grantová Agentura České Republiky, GA ČR",1,1,0,0,0,3,5,80,1,0,100
"Grantová Agentura České Republiky, GA ČR: RVO 67985939",1,1,0,0,0,3,5,80,1,0,100
Grasslanz Technology Limited,0,2,0,1,0,0,3,100,0,0,100
"Great Lakes Bioenergy Research Center, GLBRC",0,0,0,0,0,1,1,100,0,0,100
"Great Lakes Bioenergy Research Center, U.S. Department of Energy, Office of Science, Office of Biological and Environmental ResearchUnited States Department of Energy (DOE)",0,0,0,0,0,1,1,100,0,0,100
Greater Himalayas Foundation,0,1,0,0,0,0,1,100,0,0,100
Greater Wellington Regional Council,4,0,0,0,0,0,4,0,4,0,100
"Greater Wellington Regional Council, GWRC",3,0,0,0,0,1,4,25,3,0,100
Group Program of Natural Science Foundation of Guangdong Province,1,0,0,0,0,0,1,0,1,0,100
Growing Confidence in Forestry Futures (GCFF) programme,0,1,0,0,0,0,1,100,0,0,100
Growing Confidence in Forestry Futures program,0,0,0,0,0,1,1,100,0,0,100
Guangdong Agriculture Department Project,1,0,0,0,0,0,1,0,1,0,100
Guangdong Ocean University,0,1,0,0,0,0,1,100,0,0,100
Guangdong Ocean University higher education program,1,0,0,0,0,0,1,0,1,0,100
"Guangdong Ocean University, GDOU",2,0,0,0,0,0,2,0,2,0,100
"Guangdong Ocean University, GDOU: 2013050312, GDOU2013050205",1,0,0,0,0,0,1,0,1,0,100
"Guangdong Ocean University, GDOU: R19050",1,0,0,0,0,0,1,0,1,0,100
Guangdong Province Key Laboratory for Green Processing of Natural Products and Product Safety,1,0,0,0,0,0,1,0,1,0,100
Guangdong Province Laboratory for Green Processing of Natural Products and Product Safety,2,0,0,0,0,0,2,0,2,0,100
Guangdong Province Science Research Funding,0,1,0,0,0,0,1,100,0,0,100
Guangdong Province Science and Technology Scheme,0,1,0,0,0,0,1,100,0,0,100
Guangdong Provincial Key Laboratory of Aquatic Product Processing and safety,2,0,0,0,0,0,2,0,2,0,100
Guangdong Provincial Key Laboratory of Urology,1,0,0,0,0,0,1,0,1,0,100
Guangdong Provincial Special Fund For Modern Agriculture Industry Technology Innovation Teams,2,0,0,0,0,0,2,0,2,0,100
Guangdong Provincial Special Fund for Modern Agricultural Industry Technology Innovation Teams,0,1,0,0,0,0,1,100,0,0,100
"Guangdong Provincial Special Fund for Modern Agriculture Industry Technology Innovation Teams of Shrimp, Department of Agricultural and Rural Affairs of Guangdong Province",1,0,0,0,0,0,1,0,1,0,100
Guangdong Provincial Special Fund for Technological Innovation of Modern Agricultural Industry,0,1,0,0,0,0,1,100,0,0,100
"Guangdong Science and Technology Department, GDSTC",2,0,0,0,0,0,2,0,2,0,100
"Guangdong Science and Technology Department, GDSTC: 2014 B020205005, 2014A020217018, 2016A020222014",1,0,0,0,0,0,1,0,1,0,100
"Guangdong Science and Technology Department, GDSTC: 2014A020217018, 2016A020222014, 2017A030303079",1,0,0,0,0,0,1,0,1,0,100
Guangdong Science and Technology Program key project,1,0,0,0,0,0,1,0,1,0,100
Guangdong Special Support Program,1,0,0,0,0,0,1,0,1,0,100
Guangdong modern Agro-industry technology Research System,0,1,0,0,0,0,1,100,0,0,100
"Guangzhou Medical University, GMU",1,0,0,0,0,0,1,0,1,0,100
Guangzhou Municipal Science and Technology Project,3,1,0,0,0,0,4,25,2,0,75
"Guangzhou Municipal Science and Technology Project: 201704020009, 201803050013",0,1,0,0,0,0,1,100,0,0,100
Guangzhou Municipal Science and Technology Project: 201803010058,1,0,0,0,0,0,1,0,0,0,0
Guangzhou Municipal Science and Technology Project: 201903010056,2,0,0,0,0,0,2,0,2,0,100
Guangzhou Science and Technology Program,1,0,0,0,0,0,1,0,1,0,100
Guangzhou Science and Technology Program key projects,3,0,0,0,0,0,3,0,3,0,100
"Guangzhou Science and Technology Program key projects: 2015TQ01N670, 201907010035",1,0,0,0,0,0,1,0,1,0,100
Guangzhou Science and Technology Program key projects: 201903010015,1,0,0,0,0,0,1,0,1,0,100
Guangzhou Science and Technology Program of China,1,0,0,0,0,0,1,0,1,0,100
Guangzhou Science and Technology Project,0,1,0,0,0,0,1,100,0,0,100
Guangzhou University,1,0,0,0,0,0,1,0,1,0,100
Guizhou Provincial Biology First-Class Subject Construction Project,1,0,0,0,0,0,1,0,0,1,100
Guizhou Science and Technology Support Program Project,1,0,0,0,0,0,1,0,0,1,100
H2020-MSCA-RISE-2015,1,0,0,0,0,0,1,0,1,0,100
HEC's International Research Support Initiative Program (IRSIP),1,0,0,0,0,0,1,100,0,0,100
HEC's International Research Support Program (IRSIP),0,0,0,0,1,0,1,100,0,0,100
Hankuk University of Foreign Studies Research Fund,1,0,0,1,0,0,2,50,1,0,100
"Hankuk University of Foreign Studies, HUFS",1,0,0,1,0,0,2,50,1,0,100
Harvard University,0,2,0,0,0,0,2,100,0,0,100
Hauser foundation,0,0,0,0,0,1,1,100,0,0,100
Hawke's Bay Regional Council,1,0,0,0,0,0,1,100,0,0,100
Hawke's Bay Regional Council (HBRC),1,0,0,0,0,0,1,100,0,0,100
Health Sciences Career Development Award from the University of Otago,0,0,0,0,0,1,1,100,0,0,100
Healthier Lives National Science Challenge,0,0,0,1,0,0,1,100,0,0,100
Hebei Province Agricultural Industry System Project,1,0,0,0,0,0,1,0,1,0,100
Hebei Province Basic Research Plan,2,0,0,0,0,0,2,0,2,0,100
Hellaby Trust,2,0,0,0,0,0,2,0,2,0,100
Helsingin Yliopisto,0,0,0,0,0,1,1,100,0,0,100
High-end Foreign Experts Recruitment Plan of China,1,0,0,0,0,0,1,0,1,0,100
"Higher Education Commision, Pakistan, HEC",1,1,0,1,0,0,3,66,1,0,100
"Higher Education Commision, Pakistan, HEC: 20-3370/NRPU/R&amp, D/HEC 2014/455",1,0,0,0,0,0,1,0,1,0,100
"Higher Education Commision, Pakistan, HEC: 3716",0,1,0,0,0,0,1,100,0,0,100
"Higher Education Commission (HEC), Islamabad, PakistanHigher Education Commission of Pakistan",1,0,0,0,1,0,2,50,1,0,100
Higher Education Commission of Pakistan (HEC)Higher Education Commission of Pakistan,0,1,0,1,0,0,2,100,0,0,100
"Higher Education Commission, Pakistan, HEC",2,0,0,0,1,0,3,33,2,0,100
"Higher Education Commission, Pakistan, HEC: 1-8/HEC//HRD/2017/8208, 20-3370/NRPU/R&D/HEC 2014/455",1,0,0,0,0,0,1,0,1,0,100
Higher Education Discipline Innovation Project,17,2,0,1,1,0,21,19,17,0,100
Higher Education Discipline Innovation Project: B12007,0,0,0,1,0,0,1,100,0,0,100
Higher Education Discipline Innovation Project: B16026,0,0,0,0,1,0,1,100,0,0,100
Higher Education Discipline Innovation Project: B17018,13,2,0,0,0,0,15,13,13,0,100
Higher Education Discipline Innovation Project: B17039,1,0,0,0,0,0,1,0,1,0,100
"Higher Education Funding Council for Wales through the Ser Cymru National Research Network for Low Carbon, Energy and Environment (SCNRLCEE)",1,0,0,0,0,0,1,0,1,0,100
Higher Educational Cultivation Program for Major Scientific Research Projects or Guangdong Ocean University,1,0,0,0,0,0,1,0,0,1,100
Himalayan Climate Change Adaptation Programme (HICAP),0,1,0,0,0,0,1,100,0,0,100
Horizon 2020,0,1,0,0,0,0,1,100,0,0,100
"Horizon 2020 Framework Programme, H2020",1,0,0,0,0,0,1,0,1,0,100
"Horizon 2020 Framework Programme, H2020: 691135",1,0,0,0,0,0,1,0,1,0,100
Horizon 2020: 635761,0,1,0,0,0,0,1,100,0,0,100
Horizons Regional Council,1,0,0,0,0,0,1,0,0,1,100
Horticulture NZ,1,0,0,0,0,0,1,0,0,1,100
"Humanities and Social Science Research Fund of the Ministry of Education of ChinaMinistry of Education, China",0,0,0,0,0,1,1,100,0,0,100
"Hunan University, HNU",0,1,0,0,0,0,1,100,0,0,100
Hydraulic Engineering Sci-Tech Plan in Shaanxi Province,1,0,0,0,0,0,1,0,1,0,100
IAEA coordinated research projectInternational Atomic Energy Agency,1,0,0,0,0,0,1,0,1,0,100
ICI70100008,0,1,0,0,0,0,1,100,0,0,100
INIA-UruguayInstituto de Investigacion Agropecuaria (INIA),0,0,0,0,1,0,1,100,0,0,100
INT 5056,1,0,0,0,0,0,1,0,1,0,100
INT5056,1,0,0,0,0,0,1,0,0,1,100
INT5063,2,0,0,0,0,0,2,0,2,0,100
INT5066,2,0,0,0,0,0,2,0,2,0,100
IRTA,1,0,0,0,0,0,1,0,1,0,100
Icelandic Research Fund,0,0,0,0,0,1,1,100,0,0,100
"Indonesia Institute of Agricultural Research and Development, Jakarta, Indonesia",1,1,0,0,0,0,2,50,0,0,50
Industry-University-Research Collaborative Innovation Project of Guangzhou,1,0,0,0,0,0,1,0,0,0,0
Innovation Project of Postgraduate in Hebei Province,2,0,0,0,0,0,2,0,2,0,100
Innovationsfonden,0,0,0,0,1,0,1,100,0,0,100
Innovative and Entepreneurial Research Team Program of Maoming City,1,0,0,0,0,0,1,0,0,0,0
Insect Pollinators Initiative UK Crop pollination project - BBSRCUK Research & Innovation (UKRI)Biotechnology and Biological Sciences Research Council (BBSRC),0,0,0,0,0,1,1,100,0,0,100
"Institut National de la Recherche Agronomique, INRA",1,0,0,0,2,0,3,66,1,0,100
"Institut National de la Recherche Agronomique, INRA: 31561143003, 31761143006, 41571088, 41571493",0,0,0,0,1,0,1,100,0,0,100
"Institute for Future Environments, Queensland University of Technology, IFE",0,0,0,0,0,1,1,100,0,0,100
Institute for Regional and International Studies (IRIS) grant,0,1,0,0,0,0,1,100,0,0,100
"Institute of Environmental Science and Research, ESR",0,2,0,0,0,1,3,100,0,0,100
Instituto Nacional de Tecnologia Agropecuaria,1,0,0,0,0,0,1,0,1,0,100
"Instituto Nacional de Tecnología Agropecuaria, INTA",1,0,0,0,0,0,1,0,1,0,100
"Instituto Tecnológico y de Estudios Superiores de Monterrey, ITESM",0,1,0,0,0,0,1,100,0,0,100
Integrated Demonstration of Key Techniques for the Industrial Development of Featured Crops in Rocky Desertification Areas of Yunnan-Guangxi-Guizhou Provinces,2,0,0,0,0,0,2,0,2,0,100
Integration Research and Extension Division of MPOB,0,0,0,0,1,0,1,100,0,0,100
Integrative Science-Technology Innovation Engineering Project of Shaanxi,1,0,0,0,0,0,1,0,1,0,100
"Integrative and Collaborative Education and Research, ICER",0,0,0,0,1,0,1,100,0,0,100
"Integrative and Collaborative Education and Research, ICER: GINOP-2.3.2-15-2016-00009",0,0,0,0,1,0,1,100,0,0,100
Intergovernmental Science-Policy Platform on Biodiversity and Ecosystem Services (IPBES),0,0,0,0,1,0,1,100,0,0,100
"International Atomic Energy Agency, IAEA",1,0,0,0,0,0,1,0,1,0,100
"International Atomic Energy Agency, IAEA: 18627/R0",1,0,0,0,0,0,1,0,1,0,100
International Cooperation Project of Ministry of Science and Technology,0,1,0,0,0,0,1,100,0,0,100
"International Science and Technology Cooperation Programme, ISTCP",1,0,0,0,0,0,1,0,1,0,100
"International Science and Technology Cooperation Programme, ISTCP: 2017YFE0109800",1,0,0,0,0,0,1,0,1,0,100
Iran National Science Foundation (INSF),1,0,0,0,0,0,1,0,1,0,100
"Iran National Science Foundation, INSF",2,0,1,0,0,0,3,33,2,0,100
"Iran National Science Foundation, INSF: 95829467",2,0,0,0,0,0,2,0,2,0,100
"Iran National Science Foundation, INSF: 95831975",0,0,1,0,0,0,1,100,0,0,100
Iran National Science FoundationIran National Science Foundation (INSF),1,0,0,0,0,0,1,0,1,0,100
"Irish Research Council Embark PhD FellowshipIrish Research Council for Science, Engineering and Technology",0,0,0,0,1,0,1,100,0,0,100
Irrigation NZ,1,0,0,0,0,0,1,0,0,1,100
Irrigation New Zealand,1,0,0,0,0,0,1,0,1,0,100
Isaac Centre for Nature Conservation,0,0,0,1,0,0,1,100,0,0,100
Isaac Conservation and Wildlife Trust,1,0,0,0,0,0,1,0,1,0,100
"Islamic Azad University, IAU",0,1,0,0,0,0,1,100,0,0,100
JCYJ2017030616241 4058,0,0,0,0,0,1,1,100,0,0,100
JCYJ20170306162414058,1,0,0,0,1,0,2,50,1,0,100
James Bruce Smith Memorial Scholarship,1,0,0,0,0,0,1,0,1,0,100
James Hutton Institute,0,0,0,0,1,0,1,100,0,0,100
"Jan Wallander and Tom Hedelius Foundation, Sweden",1,0,0,0,0,0,1,0,1,0,100
Jan Wallanders och Tom Hedelius Stiftelse samt Tore Browaldhs Stiftelse,1,0,0,0,0,0,1,0,1,0,100
Jane and Aatos Erkko Foundation,0,0,0,0,0,1,1,100,0,0,100
"Jane ja Aatos Erkon Säätiö, J&AE",0,0,0,0,0,1,1,100,0,0,100
"Japan Society for the Promotion of Science, JSPS",1,0,0,0,0,0,1,0,1,0,100
"Japan Society for the Promotion of Science, JSPS: 16H04946, 17H01516, KAKENHI 15K14751",1,0,0,0,0,0,1,0,1,0,100
"Japan Society for the Promotion of Science, KAKEN",0,0,0,0,0,1,1,100,0,0,100
"Japan Society for the Promotion of Science, KAKEN: JP14J07809",0,0,0,0,0,1,1,100,0,0,100
"Japan Society for the Promotion of ScienceMinistry of Education, Culture, Sports, Science and Technology, Japan (MEXT)Japan Society for the Promotion of Science",1,0,0,0,0,0,1,0,1,0,100
"Japanese Society for the Promotion of Science (JSPS)Ministry of Education, Culture, Sports, Science and Technology, Japan (MEXT)Japan Society for the Promotion of Science",0,0,0,0,0,1,1,100,0,0,100
"Jawaharlal Nehru Technological University Hyderabad, JNTUH",0,1,0,0,0,0,1,100,0,0,100
"Jiangsu Agricultural Science and Technology Innovation Fund, JASTIF",1,0,0,0,0,0,1,0,1,0,100
Jiangsu Agriculture Science and Technology Innovation Fund,1,0,0,0,0,0,1,0,1,0,100
Jilin Agricultural Science and Technology University,0,1,0,0,0,0,1,100,0,0,100
"Jilin Agricultural Science and Technology University, JLASTU",0,1,0,0,0,0,1,100,0,0,100
"Jilin Agricultural Science and Technology University, JLASTU: 2018:5001",0,1,0,0,0,0,1,100,0,0,100
KA1605902,1,0,0,0,0,0,1,0,1,0,100
KJCX2019012,1,0,0,0,0,0,1,0,1,0,100
Kathleen Spragg Agricultural Research Trust (New Zealand),1,0,0,0,0,0,1,0,1,0,100
"Kemenristek Dikti, Cq. DRPM",0,1,0,0,0,0,1,100,0,0,100
"Kementerian Pendidikan Malaysia, KPM",1,0,0,0,0,0,1,0,0,0,0
Key Development Plan,1,0,0,0,0,0,1,0,1,0,100
Key Laboratory of Soil Quality Safety and the Regulation of Water and Fertilizer of Guizhou Province,1,0,0,0,0,0,1,0,0,1,100
Key Program of Tianjin Municipal Health Bureau,0,1,0,0,0,0,1,100,0,0,100
Key Projects of Tianjin Science and Technology Support Plan,1,0,0,0,0,0,1,0,1,0,100
Key Research and Development Program of Guangdong Province,2,0,0,0,0,0,2,0,2,0,100
Key Research and Development Program of Jiangxi Province,1,0,0,0,0,0,1,0,1,0,100
Key Research and Development Program of Jiangxi Province: 2019B020212001,1,0,0,0,0,0,1,0,1,0,100
Key Research and Development Program of Ningxia,1,0,0,0,0,0,1,0,1,0,100
Key Research and Development Program of Ningxia: 2019BEH03004,1,0,0,0,0,0,1,0,1,0,100
Key Research and Development Program of Shaanxi,1,0,0,0,0,0,1,0,1,0,100
Key Science & Technology Innovation Team Program of Shaanxi Province,1,0,0,0,0,0,1,0,1,0,100
Key Technologies Research and Development Program,1,0,0,0,0,0,1,0,1,0,100
Key Technologies Research and Development Program: 2019ZDLNY07-03,1,0,0,0,0,0,1,0,1,0,100
Khon Kaen University,1,0,0,0,0,0,1,0,1,0,100
"Khon Kaen University, KKU",1,1,0,0,0,0,2,50,1,0,100
Kiwifruit Vine Health/Zespri,0,0,0,0,1,0,1,100,0,0,100
Korean National Research Foundation (KNRF),0,1,0,0,0,0,1,100,0,0,100
L18BJY017,0,1,0,0,0,0,1,100,0,0,100
LC3238,0,1,0,0,0,0,1,100,0,0,100
LC3548,1,0,0,0,0,0,1,0,1,0,100
LEARN‐TECH‐AGR‐CD‐V01,1,0,0,0,0,0,1,0,1,0,100
LINX0702 NZ MBIE,1,1,0,0,0,0,2,50,1,0,100
LINX0902,0,1,0,0,0,0,1,100,0,0,100
"Landcare Research, Lincoln, New Zealand",1,0,0,0,0,0,1,0,1,0,100
Landcorp New Zealand,1,0,0,0,0,0,1,0,1,0,100
Laurenson Award of the Otago Medical Research Foundation,0,0,0,1,0,0,1,100,0,0,100
Liaoning Social Science Planning Fund Project,0,2,0,0,0,0,2,100,0,0,100
"Library, Teaching and Learning at Lincoln University, New Zealand",0,1,0,0,0,0,1,100,0,0,100
Lincoln Agritech,1,0,0,0,0,0,1,0,1,0,100
Lincoln University,78,26,1,6,6,6,123,36,74,3,99
"Lincoln University (Lincoln, New Zealand)",1,0,0,0,0,0,1,0,1,0,100
Lincoln University Blended Learning Grant,1,0,0,0,0,0,1,0,1,0,100
Lincoln University Doctoral Scholarship,2,0,0,0,0,0,2,0,2,0,100
Lincoln University Gene marker Laboratory,0,1,0,0,0,0,1,100,0,0,100
Lincoln University Gene-Maker Laboratory,1,0,0,0,0,0,1,0,1,0,100
Lincoln University Gene-Marker Laboratory,2,1,0,0,1,0,4,50,2,0,100
Lincoln University Harvest Fund,0,1,0,0,0,0,1,100,0,0,100
Lincoln University Ph.D. scholarship from the Lincoln University Foundation,0,1,0,0,0,0,1,100,0,0,100
Lincoln University Research Fund,3,1,0,0,0,0,4,25,3,0,100
Lincoln University Research grant,0,1,0,0,0,0,1,100,0,0,100
Lincoln University Scholarship,1,0,0,0,0,0,1,0,0,0,0
Lincoln University Seed Fund Project,1,0,0,0,0,0,1,0,1,0,100
Lincoln University Struthers Scholarship,1,0,0,0,0,0,1,0,1,0,100
Lincoln University Summer Scholarship,2,0,0,0,0,0,2,0,2,0,100
